True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
"general method, for any type of tree-structured data. i also wonder whether it is needed to give this method a separate name conmor, since it is basically simclr, adapted for tree structured data.","general framework for tree-structured data, rather than focusing solely on neuron morphology.",0.8833993,0.8467974,0.86471117,136
learning a cvar maximizing policy in a distributional rl setting.,optimizing the cvar objective in distributional rl.,0.9535242,0.9283501,0.9407687,36
naive application of the 1-step cvar does not solve the objective.,the proposed approach outperforms existing strategies in terms of cvar optimization.,0.8996117,0.88725007,0.8933881,61
+ option trading + atari.,demonstrate the effectiveness of the proposed method.,0.8860546,0.857536,0.8715621,43
"experiments that enable a more theoretical analysis of the method, complex domains enable a more convincing empirical justification.","task domains used for evaluation, the atari results could benefit from more extensive empirical investigation.",0.8779226,0.8809191,0.87941825,84
always resort to tasks such as continuous control / minatari / cartpole / and other simpler tasks.,consider using smaller-scale environments or fewer training steps to provide additional insights.,0.86853474,0.8326581,0.8502181,81
is warranted and well accepted in the community. i'd propose to move some proofs to the appendix in order to allocate room for discussion.,omission leaves the reader without a clear summary of the contributions and potential directions for future research.,0.86076677,0.8607603,0.86076343,107
interesting that a required condition for this phenomenon (noise magnitude proportional to loss value) is provably satisfied in linear nets and random feature models.,an interesting and valuable contribution to the understanding of sgd dynamics.,0.8751919,0.8440696,0.8593491,121
"condition for instability, not a necessary-and-sufficient condition.","condition for stability, but not a necessary one.",0.9113662,0.90613127,0.9087412,28
"the noise component in isolation. accounting for both simultaneously is going to be hard, so i don't begrudge the authors for this simplification.","the noise component, which may limit the generality of the results.",0.89360005,0.853144,0.8729035,99
"scratching my head wondering why alpha, beta, and mu are defined the way they are. later, when i got to section 3, i realized that \mu is precisely what is needed to trigger exponentially fast escape.","trying to understand the implications of the conditions without the context of the escape behavior, which made it harder to follow.",0.8706688,0.84005535,0.85508823,143
"increase in the bins requiring an increase in the number of output parameters. having a finer grid of bins through auto-regressive additions, is very good idea.",it is a simple and efficient mechanism to solve the niche but real problem of the varying scales and distributions in time series data.,0.84948325,0.846615,0.8480467,116
"their are openly vocal about the limitations of the work, which is something that should be praised.",especially in acknowledging the limitations of their method and the challenges in tuning hyperparameters.,0.88929117,0.8805249,0.88488626,68
discretization of time series in general in the section 2.2.,importance of handling both discrete and continuous data in a unified framework.,0.87017035,0.8445134,0.85714996,61
"paper, and i think that the paper would benefit a lot from having these written out more clearly:","paper, such as the exact process of tuning the number of bins and levels in c2far.",0.84661305,0.84677285,0.846693,67
"neural network for p(z_i|x,z_{<i}). what kind of neural network is being used?",pareto tails and how they are integrated into the final level of the model.,0.8520177,0.8024448,0.8264885,64
of the bin where the data point falls) i think that a pseudo code would be helpful to understand how this is being done.,"is, the likelihood of the observed data, rather than computing the full distribution.)",0.86598766,0.8486157,0.8572136,87
are. i only saw in the appendix that if corresponds to k = 1.,represent in terms of model complexity and binning levels.,0.85044456,0.84317565,0.84679455,51
the code. i see this as a major issue and would want the code to be open sourced if the paper is to be accepted.,sufficient details in the paper or supplementary material to fully understand the implementation.,0.8456325,0.859835,0.85267466,84
"work exactly. in general, and compared to [17].",are parameterized and how they affect the overall distribution.,0.87584776,0.8522498,0.86388767,49
"layer, are they values on the observed space or quantiles?","neural network layer, but their exact role in shaping the distribution is unclear.",0.86393386,0.8449539,0.85433847,58
how is the density corresponding to the pareto tail estimated?,how do they interact with the binning process at the final level?,0.88836306,0.85612977,0.87194866,44
"so, how does the network cope with the changing bin positions?","so, how does this affect the overall distribution, especially in the tails?",0.91682994,0.92104346,0.91893184,43
force to compute the full densities?,improve the model's ability to capture extreme values?,0.8813182,0.89234823,0.886799,39
tails? have you evaluated the calibration of the tails?,"pareto tails compared to other tail distributions, such as truncated gaussians?",0.8226689,0.86406606,0.8428595,53
does not compare to the main comparison partner [17] which has uniform bins (like the flat tiling of c2far) and pareto tails.,should clarify how c2far's hierarchical binning differs from this approach.,0.8798003,0.842853,0.8609304,89
"a wider range of probabilistic forecasting datasets, and potentially regression datasets.",datasets with more extreme values to test the effectiveness of the pareto tails.,0.8559668,0.8705071,0.8631757,71
levels b. it would be interesting to lay it out clearly and to evaluate what the optimal trade-off is.,"levels b, and it would be useful to explore this trade-off more explicitly in the experiments.",0.9175998,0.9103578,0.91396445,67
comparison to more flexible distributions like normalizing flows?,impact of varying the number of bins per level on model performance.,0.8508131,0.8403656,0.8455571,55
show the results with standard deviation.,provide more details on how the model scales with increasing levels and bins.,0.849903,0.88129103,0.86531246,51
it would have been valuable to provide a more exhaustive evaluation.,"compared to existing work, the authors should emphasize the practical benefits of c2far more clearly.",0.8664012,0.87816364,0.8722428,78
spliced binned-pareto distribution for robust modeling of heavy-tailed time series,"is cited in the paper, but the relevance of this reference to the current work is not fully explained.",0.8546302,0.81555486,0.8346354,76
"3 in davies & ghahramani (2014). even putting aside davies & ghahramani (2014), this paper is not terribly ""new"" or ""novel"": nothing in this paper is very surprising.","the authors don't cite davies & ghahramani (2014), but the ""affinity score"" in equation (1) is equivalent to section 3.2 of their work.",0.87402344,0.87533647,0.8746795,112
authors seem to have made a substantial engineering contribution.,the practical utility and empirical performance of the method are more important.,0.8555577,0.88001144,0.8676123,63
literature. so the authors aren't (with the exception of the one paper) over-claiming the originality.,they otherwise nicely document the related work and position their contribution within the existing literature.,0.8654992,0.85668015,0.86106706,81
"nll, crps, and rmse, (iii) 3 different base models including lightgbm, xgboost, and catboost, (iv) several types of output distributions. i checked the code the authors provided and it looks nice.","the authors have clearly done a lot of work in examining, (i) 22 datasets including 21 standard benchmarks, (ii) 3 performance metrics including crps, nll, and rmse, and (iii) multiple base models like catboost, lightgbm, and xgboost.",0.8996851,0.90899485,0.904316,176
easy to understand. the code is also well-written and easy to understand.,the paper is well-written and easy to follow.,0.92765963,0.91362214,0.92058736,39
"opportunity to use the authors' work. as the authors write, there's a fairly big chasm between the ease-of-use of gbrt and the availability of probabilistic models, so closing that gap in an easy-to-use way is nice.","the (currently anonymous) code is available under an apache 2.0 license, so my hope is that lots of others will have the opportunity to build on this work and apply it to their own problems.",0.8483773,0.8453046,0.8468381,164
"will not scale well and therefore are unlikely to be used very frequently, but on the other hand it would be nice to have comparisons between the authors' simplified approaches and the more intricate approaches.","on the one hand, the authors are right in saying that bayesian models and more complex approaches like bart are computationally expensive and may not scale well to large datasets.",0.87557405,0.8779002,0.87673557,153
approaches. retrofitting gbrt for probabilistic prediction is always going to be a bit of an art since the probabilistic prediction is missing from the beginning and really only added on later.,"but i do have some concerns about this because (with trees) the goal should maybe be ""different"" performance of ibug to other methods, especially in terms of flexibility and interpretability.",0.8475152,0.8500547,0.84878314,155
"rebuttal, they're not really show-stopping points. the engineering contribution here is rather extensive.",final version of the paper.,0.85823065,0.82807183,0.84288156,86
"the authors clearly show their contribution. to be honest, i do not have many issues with this submission in its current form. next, i have some comments and questions.","motivation and related work are concise, and the deformation priors are learned by the use of a canonical space, i.e., the shape transformation between two arbitrary poses is divided into two steps: a backward deformation to align the source mesh to the canonical space, and a forward deformation to map the canonical space in the target deformation space.",0.8030561,0.85038924,0.82604516,265
"while this process increases the complexity of the neural model, as two different models need to be learned, in practice the process is strongly simplified. this idea is simple yet effective. once the transformation models are learned, a simple 3d displacement, via a deformation field, is considered to deform the mesh.",this two-step process helps reduce the complexity of learning deformation priors and improves the generalization to new deformations.,0.88519824,0.8636426,0.8742876,234
eq. (1) should be defined.,the proposed method are well-defined and explained clearly.,0.8752047,0.88719213,0.88115764,44
"cad-based models, this could be a very hard task in real scenarios, where noisy point clouds could be considered with a variation of points in the representation.","while this can be an easy task for synthetic scenarios and controlled datasets, it may pose challenges for real-world applications where such dense correspondences are not readily available.",0.88502777,0.8778111,0.88140464,139
"unseen identities could be the result of a simple linear combination of seen ones, i.e., the unseen motions are really seen ones. i would like to know as the authors can guarantee that division with no additional analysis.","in my opinion, this should be clarified in the paper. how was that done? note that some additional details on the selection criteria for these sequences would improve the clarity of the experimental setup.",0.85880107,0.83989424,0.84924245,160
"checking the corresponding image. maybe the authors could include the corresponding ground truth mesh, or color-based representation where every color displays a different error.","the authors claim their solution produces visibly the best results. i disagree with that. that conclusion is not actually easy, after closely examining the visual results, as the differences between methods are subtle and subjective.",0.84614927,0.84993595,0.8480384,169
"outperforms, in both quantitatively and qualitatively, the competing approaches.",still shows a clear improvement in terms of quantitative metrics and generalization to unseen deformations.,0.86135525,0.8731234,0.86719936,71
interpret a bit more the learned deformation priors. my doubt is the deformation priors could be just an algebraic representation with no meaning. could the authors help me with this question?,"in that case, my question is: could the proposed method obtain the deformation? this could help us to understand the robustness of the method in handling unrealistic or extreme user inputs.",0.861696,0.854871,0.8582699,128
the full mesh by a real vision sensor that means the mesh includes noisy and partial observations).,real-world animal movements or poses) to further test the generalization capabilities of the method.,0.85820174,0.8273944,0.8425165,77
"explored yet, but seems an important problem for real-world applications.",sufficiently explored in prior works.,0.8684158,0.83848834,0.85318965,57
"algorithm-agnostic formulation and evaluation. the difference between cql and h2o is dynamics-gap-based reweighting $\omega(s, a)$ compared to cql(\mathcal{h}), which uses uniform action distribution for the weighted sum of $\exp(q)$.","adaptive mechanisms for handling dynamics gaps in offline datasets, which could offer a more generalized solution for hybrid rl.",0.8569043,0.7940929,0.8243038,170
well-structured and easy to follow.,well-written and clear.,0.9247131,0.89740777,0.9108558,20
because h2o is only tested on halfcheetah (table 1).,to specific environments and tasks.,0.84838,0.80046797,0.82372785,41
"(dynamics-changed) agents as target tasks. i'm not sure why the authors flip the settings, and whether h2o works in a reverse setting. in my opinion, even if we could not model the real-world dynamics perfectly, we might use the best-efforted simulator for training. so the setting in darc[1] seems more likely than that of this paper in the real-world problem.","dynamics or corrupted environments are used as target tasks, which might lead to different interpretations of sim-to-real transfer effectiveness.",0.87447137,0.8318504,0.85262865,281
"(section 4.4) $p_{\mathcal{\hat{m}}}$, with gaussian distribution as typical model-based rl method did. so it seems a straightforward but effective approach to model simulator ""source"" dynamics $p_{\mathcal{m}}$ with gaussian distribution.","and could potentially bypass the need for such estimations, simplifying the approach.",0.86166877,0.78390443,0.82094914,194
"of other baselines, such as cql and darc(+). as far as i checked appendix, there are no additional details.",of additional baselines for a more comprehensive comparison.,0.8929128,0.83193195,0.8613444,79
which might be valuable to prove the proposed method might be directly connected to real-world application.,demonstrating the practical applicability of the proposed framework.,0.89424944,0.8721551,0.88306403,82
"domain. since isaacgym has a well-designed dynamics-parameter-randomization [3], and such simple parameter-randomized training helps the agent to successfully deal with real-world dynamics [4]. it might be beneficial to include such dynamics randomization as a baseline.","domain, which differs from traditional sim-to-real setups where the source domain is often a more realistic simulation.",0.84193116,0.82076544,0.8312136,196
"choice of $\omega(s,a)$ in h2o is also a heuristic. so randomized dynamics training might be a fair comparison against h2o.",proposed method could benefit from a more detailed comparison with domain randomization techniques.,0.8744525,0.83299625,0.85322106,90
training for transfer with domain classifiers. 2021.,tackling dynamics gaps in sim-to-real transfer.,0.8669114,0.91031575,0.8880836,40
reward augmentation in offline reinforcement learning. 2022.,reward adjustment for offline rl.,0.8920162,0.8886127,0.8903112,37
gpu based physics simulation for robot learning. 2021.,physics simulation for rl.,0.9098716,0.8683696,0.8886363,28
for general in-hand object re-orientation. 2021.,for efficient sim-to-real transfer.,0.893316,0.8994381,0.8963666,33
models using in-place layer compute. the paper tackles an important problem,models by reducing memory footprint and increasing throughput.,0.88132584,0.8662649,0.8737305,55
on diagrams could improve clarity of the paper,but improvements could be made in the explanation of certain technical details.,0.8978387,0.9153729,0.90652096,54
first paper to analyze transformer training memory footprint,first work to explore memory footprint optimizations for transformer-based models.,0.90102834,0.90183365,0.90143085,57
for training thus the method lacks originality,and has been applied in other contexts before.,0.8658096,0.8479457,0.8567845,42
be added to strengthen the paper,strengthen the claims made in the paper.,0.8726999,0.861179,0.8669012,23
well organized and well written.,well-written and clear.,0.9303084,0.91891044,0.92457426,18
of sota mtl methods as regularization methods.,on the performance of smtos in mtl.,0.88665366,0.8811206,0.8838784,33
raise valid concerns regarding the evaluation and experimental methodology in the mtl literature.,demonstrate that unitary scalarization is competitive with more complex methods.,0.8670738,0.86109644,0.86407477,73
mtl methods through the lens of regularization.,mtl optimization techniques are provided.,0.90534836,0.9019788,0.9036605,33
"(or uses other approaches to scale the computation), hence resulting in only a small increase of runtime.",but this paper shows that simpler methods can achieve similar results with less computational cost.,0.86556184,0.8710593,0.8683018,80
"while interesting and novel, it appears to provide only a partial explanation.",the authors should provide more empirical evidence to support this claim.,0.8639654,0.86665386,0.8653075,57
comparisons and evaluation on more relevant benchmarks:,details regarding hyperparameter tuning and model selection.,0.87022924,0.8545819,0.8623346,50
"strong mtl approaches [1,2,3] that show large performance gains w.r.t unitary scalarization.","works that show improvements in mtl performance, such as [1] and [2].",0.91090125,0.8938291,0.9022844,65
methods (for example in terms of miou). this might suggest that all methods are under-optimized.,"considered metrics, which raises questions about the generalizability of the current findings.",0.8862982,0.85992754,0.8729137,78
"task improvement (compared to stl), used in previous mtl literature [1,2,3].","improvement across tasks, rather than absolute performance.",0.86168814,0.7971422,0.8281594,51
as the early stopping criterion? metrics have different scales and meanings. a good approach is using the relative task improvement as the stopping criterion.,for model selection? this needs to be clarified to ensure fair comparisons.,0.88047814,0.8509186,0.8654461,116
"early, so it’s hard to learn something meaningful about the optimization dynamics. (iii) finally, the cityspcaes dataset consists of only two tasks that were shown to benefit each other in previous works. hence, we cannot learn from it about optimization with a large number of possibly conflicting tasks.",too early to draw meaningful conclusions about the long-term behavior of the methods.,0.8945721,0.8405175,0.86670285,246
11 tasks (used in [1]) and the nyuv2 dataset with 3 tasks (commonly used through mtl lit.).,a larger number of tasks and more complex data structures.,0.86897177,0.82448375,0.8461434,69
a bargaining game. icml 2022.,a regularization technique.,0.90009403,0.889569,0.8948005,24
for multi-task learning. neurips 2021.,for multi-task learning.,0.98508346,0.92877936,0.9561032,14
in multitask learning. iclr 2022.,in multi-task learning.,0.95349157,0.9227744,0.9378815,12
"than static, which is a less exposed area;","than static graphs, which is a notable improvement.",0.9059125,0.89040315,0.89809084,25
strong and support the method;,"convincing, showing significant improvements over baselines.",0.86469144,0.8364106,0.850316,46
graph filter (not of all the method) are given;,"temporal polynomial graph are provided, which adds rigor to the method.",0.877813,0.8621639,0.86991805,56
graphs; while later on discusses that there exist prior work on learning over time-varying graphs;,"graphs, while similar approaches have been explored in prior works.",0.89617735,0.8572688,0.8762914,62
"for mts; hence, the specific contribution of the paper is unclear and not well positioned, consequently, its novelty is lower than claimed.","and dynamic graph learning, which could provide a more comprehensive context for the contributions.",0.8748958,0.85229224,0.8634461,107
"bypassing any discussion related to causation; hence, limitations of the approach are not thoroughly discussed;",without considering other potential factors that could influence prediction accuracy.,0.87300056,0.84741837,0.86001927,87
rather focused on the graph filter but not of the overall solution;,do not directly address the core challenges of dynamic graph forecasting.,0.88832843,0.8648931,0.8764541,57
encoder with all the dynamics or from the non-graph based decoder.,"approach or from other architectural choices, such as the temporal attention mechanism.",0.8715855,0.85342044,0.8624074,62
surfaces/objects is an important direction for the nerf field.,"objects is a challenging task, but cagenerf provides a novel approach to address this.",0.8656045,0.8619815,0.86378926,67
parametrization and tackles e.g. aliasing issues well.,solution that leverages cage-based deformation to manipulate implicit neural representations.,0.845508,0.8428881,0.844196,75
"animation. cagenerf performs worse but close enough in my opinion, considering that it is a general method.","models, and the results show that cagenerf performs comparably, though with some limitations in geometry estimation.",0.88719517,0.90115225,0.8941192,84
written in good english.,well-written and provides a clear explanation of the proposed method.,0.8617122,0.86252993,0.86212087,50
"steps in many places, see below in questions.","details regarding the implementation of the cage deformation, which could benefit from further clarification.",0.84754425,0.84235567,0.844942,84
deformations would show that what the method does goes beyond what an anisotropic matching of the object bounding boxes could do. i don't believe the deformation transfer results are sufficient evidence that deformation transfer actually works with the method.,"geometries or more complex structures should be explored to better demonstrate the generalization capabilities of the proposed method, as the current examples do not fully showcase the potential of cagenerf.",0.8518216,0.85197484,0.85189825,196
two sequences). that leaves the door wide open for cherry-picking a few good indices. averages (and standard deviations) across the entire sequences should be reported.,"a limited number of objects), which raises concerns about the comprehensiveness of the evaluation.",0.87216353,0.8515755,0.86174655,126
generalize well to deformed target poses that lie far away from the training data.,"always produce geometrically accurate results, especially for complex or highly detailed objects.",0.8547382,0.83820415,0.8463904,75
"adequate, taking into account scenarios with different federal settings",comprehensive and well-documented.,0.86850834,0.8282945,0.8479249,57
simple and achieves good results,rigorous and systematic.,0.9078981,0.87670046,0.8920266,27
"the method proposed in this paper, and also performs knowledge distillation locally",fedcurv and other regularization-based methods.,0.86177576,0.8556889,0.85872155,65
in federated learning[c]//proceedings of the ieee/cvf conference on computer vision and pattern recognition. 2022: 8397-8406.,in federated learning and its impact on global model performance.,0.9037354,0.8086799,0.85356945,84
"theoretical guarantees for the popular thompson sampling algorithm. since model-based rl algorithms in continuous-time are still lacking within machine learning, i very much appreciate this work.","in my opinion, this paper solidly develops a novel theoretical framework for thompson sampling in continuous-time diffusion processes.",0.8894193,0.87271863,0.88098985,147
"the intuitive implications of the bandit analysis, which is normally filled with hard-to-understand mathematical intricacies.",i appreciate that the authors discuss the technical challenges involved in continuous-time rl.,0.8664925,0.8645849,0.86553764,95
"worst-case regret than the existing rl policies, thanks to its informed exploration."", which is a bit far stretched, as this work only compares one other algorithm to this thompson sampling strategy.",worst-case regret than existing policies could be better supported with more detailed empirical comparisons.,0.8863196,0.8437444,0.86450815,123
"unsurprisingly very old. this goes back to the more than 50-year-old works of feldbaum [2] and is since then been discussed within the control community. this topic, which in principle optimally solves the problem has to be discussed within the related work.",theory discussing simultaneous optimal estimation and control is highly relevant to the problem at hand and should be acknowledged more thoroughly.,0.8734709,0.83896345,0.8558695,192
"to the hjb equation numerically using the finite difference method. this would result in a control strategy that bayes-optimally selects the actions and hence, balances exploration and exploitation optimally.","for example, there are very simple dual control problems, see, e.g., [3], where one could try to find the solution using the proposed methods.",0.8480968,0.84175384,0.8449134,153
that this paper is a solid contribution to the community.,that this paper makes a significant contribution to the field.,0.94204617,0.94204617,0.94204617,22
"control and estimation. courier corporation, 1994.",control and estimation.,0.9769932,0.8955361,0.93449295,27
"theory. i."" avtomatika i telemekhanika 21.9 (1960): 1240-1249.","theory and its applications.""",0.8074158,0.74147975,0.7730443,48
"a simple bayesian system."" international journal of electronics 13.2 (1962): 165-177.","linear systems with unknown parameters.""",0.86629534,0.7977027,0.8305853,64
"sampling complexity is interesting, and to my knowledge it is original.",the sample complexity is quite innovative and well-executed.,0.9041705,0.91179127,0.9079649,45
"this is the main contribution of this paper, which substantially improves the sampling complexity.",it provides a clever way to reduce the bias in the entropy estimation.,0.9038674,0.8846932,0.89417756,74
"supported by theoretical results, which is comprehensive and convincing.",well-supported by rigorous proofs and detailed analysis.,0.8924236,0.89316785,0.89279556,48
"straightforward, while probably to be implementable by scratch, further details are required (e.g., a deeper explanation of the architecture implementation, fewer pointers to different papers for details)",well-structured and addresses key challenges in non-rigid registration effectively.,0.8551771,0.81935966,0.83688533,160
the attached video gives a nice insight into the low-to-high frequencies deformation.,the qualitative examples demonstrate the method's robustness.,0.89515686,0.8740073,0.8844557,59
shapes (figure 6) is not convincing in terms of structural preservation of the shapes (the left-most example shows that a's chest is mapped to b's belly).,"shapes is the shape transfer example, which lacks detailed quantitative analysis.",0.8939619,0.8409085,0.86662406,114
"scale factor, but no quantitative results are provided in this case. no analysis of different amounts of point clouds partiality or computational scaling at the different number of points.","outlier rejection mechanism, but no thorough evaluation of its effectiveness is shown.",0.89453495,0.862644,0.8783001,141
of of multiple scans',cost' should be clarified.,0.85570645,0.84673035,0.85119474,21
help to preserve' -> helps,helps' would be more appropriate.,0.8529259,0.8435023,0.8481879,25
alternative than [6] since it overcome some lbo limitations in the point coluds setting,reference for the context of coherent point drift.,0.8813177,0.8287156,0.8542076,61
"embedding, marin et al., 2020",features would be a more relevant citation.,0.8168209,0.7641195,0.7895917,34
"acceptance. for the final version, i suggest including in the main manuscript the feedback about the method limitations.",acceptance with minor revisions.,0.87206614,0.8456967,0.85867906,93
"compared to 128 samples per ray in nerf). however, on the other hand, it still requires a dense sampling of density network in the first stage, and as such the overall rendering efficiency is only slightly, if at all, improved without sacrificing performance.",the proposed method is well motivated and indeed effective in that it does significantly reduce the sampling rate of colour network (8 to 32 samples per ray).,0.86422163,0.8440673,0.85402554,189
"should be cited and compared to, these include faster nerfs:",the authors should include more references to provide a comprehensive overview of the field.,0.8476576,0.82988364,0.83867645,66
wetzstein. 2021. autoint: automatic integration for fast neural volume rendering,wetzstein. 2021. 'autoint: automatic integration for fast neural volume rendering.',0.96863025,0.98367023,0.9760923,3
"moo yi, and andrea tagliasacchi. 2021. derf: decomposed radiance fields.","moo yi, and andrea tagliasacchi. 2021. 'derf: decomposed radiance fields.'",0.9760232,0.9878434,0.9818977,2
and julien valentin. 2021. fastnerf: high-fidelity neural rendering at 200fps,and julien valentin. 2021. 'fastnerf: high-fidelity neural rendering at 200fps.',0.9747453,0.9880866,0.9813706,3
and angjoo kanazawa. 2021. plenoctrees for real-time rendering of neural radiance fields.,and angjoo kanazawa. 2021. 'plenoctrees for real-time rendering of neural radiance fields.',0.97743237,0.9875886,0.9824842,2
kilonerf: speeding up neural radiance fields with thousands of tiny mlps.,'kilonerf: speeding up neural radiance fields with thousands of tiny mlps.',0.95230955,0.9782336,0.9650975,2
"sampling, that may be worth citing as well:",rendering that should also be cited.,0.9168325,0.88800544,0.9021887,30
wang. 2021. neus: learning neural implicit surfaces by volume rendering for multi-view reconstruction.,wang. 2021. 'neural-pull: learning signed distance functions from point clouds by learning to pull space onto surfaces.',0.8912997,0.8980563,0.89466524,70
unifying neural implicit surfaces and radiance fields for multi-view reconstruction.,'unifying neural implicit surfaces and radiance fields for multi-view reconstruction.',0.9618998,0.97590905,0.9688538,2
"only includes two training sampling rates, what are the results for 1,2,8,16 samples per ray?",should include more diverse datasets to better demonstrate the generalizability of the proposed method.,0.8664002,0.8212273,0.84320915,73
"to exisitng approaches, we achieve more computational efficiency by exploiting the low-rank structure of gradients that is present in minibatch training.","in contrast to previous methods, projunn-d and projunn-t offer efficient low-rank updates that significantly reduce computational complexity.",0.8615226,0.86028105,0.86090136,116
"the batch size ( times sequence length for rnn), increasing the computational complexity even more.","the full matrix size, while still achieving competitive performance.",0.8860468,0.8730639,0.87950754,67
"among existing work, clearly stating advances and differences.",in the context of prior unitary and orthogonal neural network methods.,0.82220984,0.8663809,0.8437176,55
"this may allow users more control about properties of the linear operators that have been linked to generalization in deep networks like spectral norm, stable rank or eigenvalue decay.","this approach improves runtime efficiency, especially for large filters and many channels, while maintaining stability.",0.8695986,0.84913254,0.85924375,136
unfortunately the cnn code was not available in time for the review,this will help researchers and practitioners easily adopt the proposed methods.,0.8635924,0.85622805,0.85989445,61
"performance, not benefits in applications where this technique is strictly required","efficiency, particularly in high-dimensional settings.",0.890683,0.8645686,0.8774315,63
kernel function is impressive and reduces the complexity significantly.,"kernel function is an interesting approach, and the authors have demonstrated its effectiveness in reducing computational complexity while maintaining accuracy.",0.9055366,0.94182,0.923322,104
paper is clear and easy to follow.,"paper is generally clear, but there are some sections where the explanation could be more concise and focused, particularly in the theoretical analysis.",0.8727728,0.92300415,0.8971859,122
"example, for the citation networks, we have well-established benchmark setup in the community. the setup used in this paper is different, and the results of the baselines are not consistent with prior works. for example, on citeseer, the accuracy of jknet (~72) is much lower than gcn (~76), which indicates that the reproduced results of baselines might not be convincing.","a more comprehensive evaluation, it would be beneficial to include additional well-established benchmarks, such as those used in prior gnn and transformer-based models, to better contextualize the performance of nodeformer.",0.8594492,0.8482623,0.85381913,278
"authors, my original concerns are addressed.","the authors, i appreciate their clarification on the scalability and the choice of datasets, but i still believe that including more diverse benchmarks would strengthen the empirical validation.",0.8383534,0.8773279,0.857398,159
"of recruitment (as opposed to single-batch and soft-constrained setting considered in this paper). however, most of the evidence for this seems to be anecdotal, maybe it could be supported with more references.",i especially like the explanation of why the sequential and hard-constrained setting studied previously in the literature fails to capture the more practical complexities of real-world recruitment scenarios.,0.87130266,0.865312,0.868297,151
"candidates). however, it is not discussed when would one strategy/penalty function would be preferred to the other. while a one-sided penalty function seems natural to me, it would have been nice to have examples where under-recruiting would require explicit penalty (on top of the opportunity cost of not recruiting as many candidates as possible).","in particular, a practical strategy is proposed for both a two-sided penalty function (where recruiting fewer candidates than targeted is penalized explicitly) as well as a one-sided penalty function (where recruiting fewer candidates is not penalized explicitly, but it would implicitly lower the total quality of the recruited pool, thus indirectly affecting the outcome).",0.87098056,0.8642115,0.8675828,265
paper; i have put my questions regarding the experiments below.,"while they provide some validation of the theoretical results, they could benefit from more real-world data or comparisons to existing methods.",0.8507883,0.84874797,0.8497669,110
to make training better without the added cost of methods like sam.,to reduce the computational overhead of sharpness-aware training.,0.88979924,0.89255005,0.89117247,54
"to baselines is good. moreover, this is without the cost.",to sam shows that saf and mesa outperform sam with faster training speeds.,0.84924054,0.8549263,0.85207385,52
forward pass through both the ema weights and the standard weights. doesn't this require two forward passes where there was previously only one?,"memory-efficient strategy using ema, but the exact computational cost breakdown is unclear.",0.8803148,0.8497654,0.8647704,112
name of saf because there is an additional memory overhead (minor),"title, as saf still incurs some computational overhead, albeit minimal.",0.88248783,0.88632804,0.88440377,50
equation 8 is not well motivated and i did not see where the kl came from.,how the trajectory loss directly substitutes sam's sharpness measure needs more clarification.,0.8435645,0.83403355,0.838772,68
"modern resnets, e.g. with techniques from the timm library which is the library used in this paper can get to 80% accuracy (https://arxiv.org/pdf/2110.00476.pdf). are the methods presented in this paper additive with these modern approaches?","the training settings for sam and saf should be more clearly aligned to ensure a fair comparison, especially regarding batch sizes and learning rates.",0.85399,0.80261576,0.82750636,179
"and the notion of tangent residual and the choice of potential functions for convergence analysis are novel. hence, i think the originality is sufficient.",and the introduction of the tangent residual is a novel contribution.,0.9325072,0.8919856,0.9117964,104
"look reasonable to me, but it seems that the numerical evidence can be stronger if the authors compute for more iterations in the experiments and plot the potential function value and the performance measures in appendix j. (see my final question for detail).","are missing, which would have strengthened the paper by providing empirical validation of the theoretical results.",0.8799331,0.8402928,0.8596562,193
behind some notions could be clarified as elaborated in my questions.,behind the results is well explained.,0.8804587,0.8562475,0.8681843,48
"convergence rate in constrained smooth monotone games, which also matches the lower bound.",convergence rate for constrained smooth monotone games.,0.97871983,0.92450714,0.95084137,39
"variable-rate image compression, is addressed.",the proposed method addresses the challenge of variable-rate image compression by introducing selective compression of latent representations.,0.88070315,0.90439934,0.892394,101
method seems to work well.,"the proposed method demonstrates comparable or superior coding efficiency to existing methods, particularly at low bit rates.",0.8497088,0.89424264,0.87140715,105
"[li'18], although it was not used for variable rate compression. furthermore, the added value of the selective compression seems to be limited, especially for advanced base models like the context model [7]. in fact, it will be necessary to show the effectiveness of the proposed method on more recent models like [11, 13, he'21, gao'21, qian'21].","in previous works such as [li'18], [he'21], and [gao'21], where importance maps are used for spatially adaptive compression, but the proposed method extends this by introducing a channel-wise adjustment mechanism for variable-rate compression.",0.880207,0.86267114,0.8713508,262
"networks for content-weighted image compression,"" cvpr 2018","neural networks for image compression"" also utilizes importance maps, but focuses on spatial importance rather than the channel-wise selection proposed here.",0.84822214,0.869693,0.8588234,120
"for efficient learned image compression,"" cvpr 2021","for efficient image compression"" similarly uses importance maps, but their approach is more focused on context modeling rather than selective compression.",0.8542914,0.8776754,0.8658256,118
"attentional multi-scale back projection and frequency decomposition,"" iccv 2021","multi-scale feature learning"" also employs importance maps, but their method is more focused on multi-scale feature extraction rather than selective compression.",0.8451283,0.8480352,0.8465793,126
"with global reference for image compression,"" iclr 2021","with importance maps"" also uses importance maps, but their focus is on improving entropy modeling rather than selective compression.",0.84206307,0.8428086,0.8424357,102
